14030044,4,1,1,1,3808551.085,529901.324,40.01
14030045,2,3.7,10.5,2,3796810.226,528662.78,33.31
14030045,3,6.8,10.5,2,3796810.226,528662.78,33.31
14030046,2,3.3,13.5,2,3797005.2,529088.927,33.28
14030046,3,10.2,13.5,2,3797005.2,529088.927,33.28
14030049,1,0.5,12.2,2,3787703.389,514516.653,46.94
14030049,3,11.7,12.2,2,3787703.389,514516.653,46.94
14030050,4,2.1,13.5,2,3787470.157,514611.539,47.36
14030050,3,11.4,13.5,2,3787470.157,514611.539,47.36
14030051,4,0.7,10.2,2,3811931.012,541344.071,33.38
14030051,3,9.5,10.2,2,3811931.012,541344.071,33.38
14030052,4,1.2,9,2,3811964.721,541292.659,33.42
14030052,3,7.8,9,2,3811964.721,541292.659,33.42
14030053,1,0.3,4.2,2,3793500.057,530958.898,35.76
14030053,3,3.9,4.2,2,3793500.057,530958.898,35.76
14030054,4,1.1,21.8,7,3791840.334,518976.028,41
14030054,2,4.4,21.8,7,3791840.334,518976.028,41
14030054,3,1.1,21.8,7,3791840.334,518976.028,41
14030054,2,5,21.8,7,3791840.334,518976.028,41
14030054,3,1.3,21.8,7,3791840.334,518976.028,41
14030054,2,5.9,21.8,7,3791840.334,518976.028,41
14030054,3,3,21.8,7,3791840.334,518976.028,41
14030055,4,0.55,5,2,3786889.906,517356.783,43.43
14030055,3,4.45,5,2,3786889.906,517356.783,43.43
14030056,4,0.5,5.7,2,3786668.497,516505.171,52.19
14030056,3,5.2,5.7,2,3786668.497,516505.171,52.19
14030057,4,0.4,4.6,2,3798264.694,524921.607,33.58
14030057,3,4.2,4.6,2,3798264.694,524921.607,33.58
14030058,4,0.5,3.5,2,3798079.674,524786.558,35.65
14030058,3,3,3.5,2,3798079.674,524786.558,35.65
14030059,4,0.5,4.5,2,3798199.674,524882.558,34.67
14030059,3,4,4.5,2,3798199.674,524882.558,34.67
14030060,1,0.3,3.3,2,3798199.914,524618.558,35.26
14030060,3,3,3.3,2,3798199.914,524618.558,35.26
14030061,1,0.3,8.1,5,3798831.221,525647.346,34.12
14030061,2,2.6,8.1,5,3798831.221,525647.346,34.12
14030061,3,0.4,8.1,5,3798831.221,525647.346,34.12
14030061,2,1.1,8.1,5,3798831.221,525647.346,34.12
14030061,3,3.7,8.1,5,3798831.221,525647.346,34.12
14030062,1,1.1,8.3,3,3798775.027,525809.016,34.13
14030062,2,2.3,8.3,3,3798775.027,525809.016,34.13
14030062,3,4.9,8.3,3,3798775.027,525809.016,34.13
14030063,4,0.4,4.3,2,3794832.526,519233.678,46.42
14030063,3,3.9,4.3,2,3794832.526,519233.678,46.42
14030064,4,2.7,4.5,2,3797670.308,525345.104,34.04
14030064,3,1.8,4.5,2,3797670.308,525345.104,34.04
14030065,2,1.4,2.5,2,3797654.258,525216.634,34.02
14030065,3,1.1,2.5,2,3797654.258,525216.634,34.02
14030066,2,3.6,8.2,2,3797607.616,527164.669,33.81
14030066,3,4.6,8.2,2,3797607.616,527164.669,33.81
14030067,4,0.7,12,5,3797128.256,521554.702,34.3
14030067,2,1.3,12,5,3797128.256,521554.702,34.3
14030067,3,0.6,12,5,3797128.256,521554.702,34.3
14030067,2,1,12,5,3797128.256,521554.702,34.3
14030067,3,8.4,12,5,3797128.256,521554.702,34.3
14030068,1,0.3,7,3,3796035.821,536547.996,31.14
14030068,2,5.1,7,3,3796035.821,536547.996,31.14
14030068,3,1.6,7,3,3796035.821,536547.996,31.14
14030069,1,0.3,8,3,3796023.806,536535.567,31.19
14030069,2,4.8,8,3,3796023.806,536535.567,31.19
14030069,3,2.9,8,3,3796023.806,536535.567,31.19
14030071,1,0.6,19.4,5,3800235.868,521307.834,35.43
14030071,2,2,19.4,5,3800235.868,521307.834,35.43
14030071,3,0.6,19.4,5,3800235.868,521307.834,35.43
14030071,2,4.6,19.4,5,3800235.868,521307.834,35.43
14030071,3,11.6,19.4,5,3800235.868,521307.834,35.43
14030072,3,2.7,2.7,1,3798514.332,525752.712,32.82
14030073,4,0.8,2.5,2,3798356.658,525977.622,33.41
14030073,3,1.7,2.5,2,3798356.658,525977.622,33.41
14030079,4,1.4,19.2,3,3798700,539390.4,32.16
14030079,2,10.6,19.2,3,3798700,539390.4,32.16
14030079,3,7.2,19.2,3,3798700,539390.4,32.16
14030080,1,0.4,1.9,3,3793809.891,530790.435,35.13
14030080,6,0.5,1.9,3,3793809.891,530790.435,35.13
14030080,3,1,1.9,3,3793809.891,530790.435,35.13
14030081,1,0.7,3.6,2,3793946.109,530933.174,32.68
14030081,3,2.9,3.6,2,3793946.109,530933.174,32.68
14030092,4,1.7,1.7,1,3812830.019,560726.177,31.05
14030093,4,2.4,2.4,1,3814731.425,533972.177,29.88
14030094,4,0.5,2.6,2,3803745.281,545010.272,28.44
14030094,3,2.1,2.6,2,3803745.281,545010.272,28.44
14030095,4,1,2,2,3789858.283,513128.058,34.2
14030095,3,1,2,2,3789858.283,513128.058,34.2
14030096,4,2.3,2.3,1,3798777.46,514161.51,36.6
14030098,4,1.2,8.7,5,3798770.721,513369.711,34.85
14030098,2,1.3,8.7,5,3798770.721,513369.711,34.85
14030098,3,0.9,8.7,5,3798770.721,513369.711,34.85
14030098,2,1.3,8.7,5,3798770.721,513369.711,34.85
14030098,3,4,8.7,5,3798770.721,513369.711,34.85
14030103,4,0.6,20.5,5,3791260.435,510183.455,38.01
14030103,3,1.4,20.5,5,3791260.435,510183.455,38.01
14030103,7,1.8,20.5,5,3791260.435,510183.455,38.01
14030103,2,1.8,20.5,5,3791260.435,510183.455,38.01
14030103,3,14.9,20.5,5,3791260.435,510183.455,38.01
14030104,4,1.2,19.7,5,3791216.872,510172.241,38.08
14030104,3,1.3,19.7,5,3791216.872,510172.241,38.08
14030104,7,1.5,19.7,5,3791216.872,510172.241,38.08
14030104,2,2.4,19.7,5,3791216.872,510172.241,38.08
14030104,3,13.3,19.7,5,3791216.872,510172.241,38.08
14030105,4,1.2,2,2,3782416.001,514554.401,43.44
14030105,3,0.8,2,2,3782416.001,514554.401,43.44
14030106,4,0.5,7.8,2,3781761.848,514958.183,39.81
14030106,3,7.3,7.8,2,3781761.848,514958.183,39.81
14030107,4,1,14.5,2,3787580.292,516211.298,39.53
14030107,3,13.5,14.5,2,3787580.292,516211.298,39.53
14030112,4,0.7,10,3,3796584.541,528979.183,37.4
14030112,2,3.3,10,3,3796584.541,528979.183,37.4
14030112,3,6,10,3,3796584.541,528979.183,37.4
14030114,2,0.9,8.6,4,3798185.348,527371.156,35.7
14030114,3,1,8.6,4,3798185.348,527371.156,35.7
14030114,2,2,8.6,4,3798185.348,527371.156,35.7
14030114,3,4.7,8.6,4,3798185.348,527371.156,35.7
14030115,4,3.2,23.2,4,3790403.048,518522.696,33.85
14030115,5,6.3,23.2,4,3790403.048,518522.696,33.85
14030115,2,6,23.2,4,3790403.048,518522.696,33.85
14030115,3,7.7,23.2,4,3790403.048,518522.696,33.85
14030116,3,1.9,7.7,3,3793893.643,525324.534,32.4
14030116,2,0.4,7.7,3,3793893.643,525324.534,32.4
14030116,3,5.4,7.7,3,3793893.643,525324.534,32.4
14030118,4,3,4.4,2,3795774.372,522742.747,40.97
14030118,3,1.4,4.4,2,3795774.372,522742.747,40.97
14030119,4,1.3,3.6,2,3795932.033,525227.82,34.07
14030119,3,2.3,3.6,2,3795932.033,525227.82,34.07
14030120,4,0.6,1.7,2,3795916.418,525301.142,33.83
14030120,3,1.1,1.7,2,3795916.418,525301.142,33.83
14030122,4,1.6,2.5,2,3795808.987,520405.029,34.4
14030122,3,0.9,2.5,2,3795808.987,520405.029,34.4
14030123,4,1.4,3.5,2,3794555.616,524059.868,41.55
14030123,3,2.1,3.5,2,3794555.616,524059.868,41.55
14030124,4,0.8,3.8,2,3796359.737,523575.534,47.9
14030124,3,3,3.8,2,3796359.737,523575.534,47.9
14030125,4,0.8,4.4,3,3795724.132,525611.403,34.3
14030125,2,2.1,4.4,3,3795724.132,525611.403,34.3
14030125,3,1.5,4.4,3,3795724.132,525611.403,34.3
14030126,1,0.3,7.2,2,3792556.743,520441.569,39.3
14030126,3,6.9,7.2,2,3792556.743,520441.569,39.3
14030127,4,2.8,11.3,2,3792935.827,521894.724,29.8
14030127,3,8.5,11.3,2,3792935.827,521894.724,29.8
14030133,2,3.1,15.3,2,3797295.21,528320,33.31
14030133,3,12.2,15.3,2,3797295.21,528320,33.31
14030134,1,0.4,3.9,2,3827713.112,531181.375,34.04
14030134,3,3.5,3.9,2,3827713.112,531181.375,34.04
14030135,1,0.3,2.5,2,3827784.717,531156.01,34
14030135,3,2.2,2.5,2,3827784.717,531156.01,34
14030137,1,0.3,16.6,5,3796224.92,512858.13,37.9
14030137,2,4.4,16.6,5,3796224.92,512858.13,37.9
14030137,3,2.3,16.6,5,3796224.92,512858.13,37.9
14030137,2,0.8,16.6,5,3796224.92,512858.13,37.9
14030137,3,8.8,16.6,5,3796224.92,512858.13,37.9
14030141,3,11,11,1,3827347.792,531012.049,35.72
14030142,4,3.4,3.4,1,3809250.133,543364.731,63.14
14030146,4,2,12.4,2,3811105.818,540890.087,33.62
14030146,3,10.4,12.4,2,3811105.818,540890.087,33.62
14030147,4,0.4,13.5,3,3796792.252,528996.754,33.04
14030147,2,3.5,13.5,3,3796792.252,528996.754,33.04
14030147,3,9.6,13.5,3,3796792.252,528996.754,33.04
14030151,1,0.5,4.5,2,3828462.927,531333.628,34.17
14030151,3,4,4.5,2,3828462.927,531333.628,34.17
14030152,4,0.4,15.3,2,3782800.871,514861.937,38.76
14030152,3,14.9,15.3,2,3782800.871,514861.937,38.76
14030153,1,0.3,6.5,2,3809016.891,540888.237,29.08
14030153,3,6.2,6.5,2,3809016.891,540888.237,29.08
14030154,4,1.3,3,3,3795948.082,521278.141,34.4
14030154,2,1.3,3,3,3795948.082,521278.141,34.4
14030154,3,0.4,3,3,3795948.082,521278.141,34.4
14030155,4,0.7,12.7,7,3800219.831,518479.703,34.54
14030155,2,2.3,12.7,7,3800219.831,518479.703,34.54
14030155,3,0.6,12.7,7,3800219.831,518479.703,34.54
14030155,2,1.8,12.7,7,3800219.831,518479.703,34.54
14030155,3,0.9,12.7,7,3800219.831,518479.703,34.54
14030155,5,1.3,12.7,7,3800219.831,518479.703,34.54
14030155,3,5.1,12.7,7,3800219.831,518479.703,34.54
14030157,2,3,13.8,2,3797289.136,528375.157,33.32
14030157,3,10.8,13.8,2,3797289.136,528375.157,33.32
14030159,4,2.1,5.1,3,3794684.49,529641.993,33.32
14030159,2,0.5,5.1,3,3794684.49,529641.993,33.32
14030159,3,2.5,5.1,3,3794684.49,529641.993,33.32
14030160,4,1,4.6,2,3812336.172,537446.835,37.11
14030160,3,3.6,4.6,2,3812336.172,537446.835,37.11
14030161,4,1.5,1.5,1,3821967.27,535770.453,66.3
14030162,1,0.4,9.7,3,3796953,528377,33.27
14030162,2,3.6,9.7,3,3796953,528377,33.27
14030162,3,5.7,9.7,3,3796953,528377,33.27
14030163,4,0.3,4.4,2,3827346.691,531682.49,29.68
14030163,3,4.1,4.4,2,3827346.691,531682.49,29.68
14030164,4,0.9,2.9,2,3822698.78,536131.78,51.1
14030164,3,2,2.9,2,3822698.78,536131.78,51.1
14030166,4,0.5,26.2,5,3818431.03,522171.111,34.93
14030166,2,7.5,26.2,5,3818431.03,522171.111,34.93
14030166,3,8.3,26.2,5,3818431.03,522171.111,34.93
14030166,5,0.5,26.2,5,3818431.03,522171.111,34.93
14030166,3,9.4,26.2,5,3818431.03,522171.111,34.93
14030167,1,0.3,17.4,4,3807893.502,539613.817,30.27
14030167,6,1,17.4,4,3807893.502,539613.817,30.27
14030167,2,0.7,17.4,4,3807893.502,539613.817,30.27
14030167,3,15.4,17.4,4,3807893.502,539613.817,30.27
14030168,4,2.7,19.3,4,3805502.547,522227.257,30.4
14030168,6,1.3,19.3,4,3805502.547,522227.257,30.4
14030168,2,1,19.3,4,3805502.547,522227.257,30.4
14030168,3,14.3,19.3,4,3805502.547,522227.257,30.4
14030169,4,0.6,4.4,2,3809708.051,533328.618,34.15
14030169,3,3.8,4.4,2,3809708.051,533328.618,34.15
14030170,4,0.4,6,2,3809291.892,523878.148,32.45
14030170,3,5.6,6,2,3809291.892,523878.148,32.45
14030171,3,8,8,1,3787696.772,513731.836,39.3
14030172,4,0.5,7.4,2,3784396.318,513208.443,42.93
14030172,3,6.9,7.4,2,3784396.318,513208.443,42.93
14030173,1,0.6,6.5,2,3782409.283,515187.659,40.93
14030173,3,5.9,6.5,2,3782409.283,515187.659,40.93
14030174,4,1,9.5,2,3787531.047,516218.894,41.63
14030174,3,8.5,9.5,2,3787531.047,516218.894,41.63
14030175,4,0.5,6.7,2,3787537.496,516290.39,41.34
14030175,3,6.2,6.7,2,3787537.496,516290.39,41.34
14030176,4,4.3,4.3,1,3787143.62,516891.67,69.4
14030177,1,1,13.1,2,3787665.529,514885.951,46.86
14030177,3,12.1,13.1,2,3787665.529,514885.951,46.86
14030179,2,3,14.8,6,3791874.779,526754.52,39.02
14030179,3,4,14.8,6,3791874.779,526754.52,39.02
14030179,2,1,14.8,6,3791874.779,526754.52,39.02
14030179,3,2.1,14.8,6,3791874.779,526754.52,39.02
14030179,8,0.7,14.8,6,3791874.779,526754.52,39.02
14030179,3,4,14.8,6,3791874.779,526754.52,39.02
14030180,1,0.3,16.7,3,3795297.625,529855.327,31.9
14030180,2,1.7,16.7,3,3795297.625,529855.327,31.9
14030180,3,14.7,16.7,3,3795297.625,529855.327,31.9
14030182,4,1.3,2.3,2,3792363.343,520819.28,32.9
14030182,3,1,2.3,2,3792363.343,520819.28,32.9
14030184,4,0.5,35,5,3788474.698,525057.182,37.35
14030184,2,6,35,5,3788474.698,525057.182,37.35
14030184,3,2.5,35,5,3788474.698,525057.182,37.35
14030184,2,6,35,5,3788474.698,525057.182,37.35
14030184,3,20,35,5,3788474.698,525057.182,37.35
14030185,1,0.3,13.2,3,3792636.191,523682.833,31.62
14030185,2,1.2,13.2,3,3792636.191,523682.833,31.62
14030185,3,11.7,13.2,3,3792636.191,523682.833,31.62
14030186,1,1,9.1,6,3798498.73,523394.139,34.6
14030186,6,0.5,9.1,6,3798498.73,523394.139,34.6
14030186,2,2.5,9.1,6,3798498.73,523394.139,34.6
14030186,3,1.2,9.1,6,3798498.73,523394.139,34.6
14030186,2,0.3,9.1,6,3798498.73,523394.139,34.6
14030186,3,3.6,9.1,6,3798498.73,523394.139,34.6
14030187,1,0.8,5.9,3,3791796.972,521581.804,33.1
14030187,2,2.7,5.9,3,3791796.972,521581.804,33.1
14030187,3,2.4,5.9,3,3791796.972,521581.804,33.1
14030188,4,1,1,1,3790623.578,517735.119,42.76
14030189,4,1.8,22.5,3,3791137.397,522701.653,33.7
14030189,2,1.5,22.5,3,3791137.397,522701.653,33.7
14030189,3,19.2,22.5,3,3791137.397,522701.653,33.7
14030190,4,2.5,2.5,1,3790477.13,518022.8,38.36
14030191,4,1.6,13.5,3,3791789.592,521486.56,33.1
14030191,2,2.3,13.5,3,3791789.592,521486.56,33.1
14030191,3,9.6,13.5,3,3791789.592,521486.56,33.1
14030193,4,3.2,23.2,4,3790448.058,518576.157,38.92
14030193,5,6.3,23.2,4,3790448.058,518576.157,38.92
14030193,2,6,23.2,4,3790448.058,518576.157,38.92
14030193,3,7.7,23.2,4,3790448.058,518576.157,38.92
14030194,2,3.4,9.8,2,3791875.983,521326.901,32.89
14030194,3,6.4,9.8,2,3791875.983,521326.901,32.89
14030196,4,0.8,19.6,8,3792310.222,519674.437,40.23
14030196,6,3.1,19.6,8,3792310.222,519674.437,40.23
14030196,2,2.9,19.6,8,3792310.222,519674.437,40.23
14030196,3,0.7,19.6,8,3792310.222,519674.437,40.23
14030196,2,2.6,19.6,8,3792310.222,519674.437,40.23
14030196,3,2.6,19.6,8,3792310.222,519674.437,40.23
14030196,2,2.2,19.6,8,3792310.222,519674.437,40.23
14030196,3,4.7,19.6,8,3792310.222,519674.437,40.23
14030197,4,1.4,2.4,2,3796341.755,523533.677,44.7
14030197,3,1,2.4,2,3796341.755,523533.677,44.7
14030198,1,1.4,3.3,2,3798006.006,531649.425,39.86
14030198,3,1.9,3.3,2,3798006.006,531649.425,39.86
14030199,4,0.9,14.5,3,3797250.102,522526.898,34.3
14030199,2,1.6,14.5,3,3797250.102,522526.898,34.3
14030199,3,12,14.5,3,3797250.102,522526.898,34.3
14030200,4,0.4,4.5,2,3796688.286,524499.839,35.1
14030200,3,4.1,4.5,2,3796688.286,524499.839,35.1
14030202,1,0.8,10.8,2,3783956.99,516426.707,33.31
14030202,3,10,10.8,2,3783956.99,516426.707,33.31
14030203,1,0.4,1.7,2,3789836.848,516173.721,39.81
14030203,3,1.3,1.7,2,3789836.848,516173.721,39.81
14030204,1,0.7,13,7,3809511.833,541320.222,35.49
14030204,2,2.1,13,7,3809511.833,541320.222,35.49
14030204,7,0.6,13,7,3809511.833,541320.222,35.49
14030204,2,0.4,13,7,3809511.833,541320.222,35.49
14030204,3,1.7,13,7,3809511.833,541320.222,35.49
14030204,8,1,13,7,3809511.833,541320.222,35.49
14030204,3,6.5,13,7,3809511.833,541320.222,35.49
14030205,1,0.5,16.5,3,3787666.817,515556.898,44.35
14030205,6,3.7,16.5,3,3787666.817,515556.898,44.35
14030205,3,12.3,16.5,3,3787666.817,515556.898,44.35
14030206,4,1.1,13.2,6,3800075.268,524895.949,35.6
14030206,2,3.9,13.2,6,3800075.268,524895.949,35.6
14030206,3,1.4,13.2,6,3800075.268,524895.949,35.6
14030206,2,0.6,13.2,6,3800075.268,524895.949,35.6
14030206,8,1,13.2,6,3800075.268,524895.949,35.6
14030206,3,5.2,13.2,6,3800075.268,524895.949,35.6
14030208,2,4,10.3,4,3799940.781,525906.943,34.53
14030208,3,1.5,10.3,4,3799940.781,525906.943,34.53
14030208,2,0.3,10.3,4,3799940.781,525906.943,34.53
14030208,3,4.5,10.3,4,3799940.781,525906.943,34.53
14030209,4,0.6,8.4,3,3795442.831,532650.935,32.68
14030209,2,1.9,8.4,3,3795442.831,532650.935,32.68
14030209,3,5.9,8.4,3,3795442.831,532650.935,32.68
14030210,3,7.1,7.1,1,3793398.487,531238.859,35.66
14030211,1,0.6,15.6,5,3798128.234,517616.837,34.7
14030211,2,2.8,15.6,5,3798128.234,517616.837,34.7
14030211,3,1.6,15.6,5,3798128.234,517616.837,34.7
14030211,2,2.4,15.6,5,3798128.234,517616.837,34.7
14030211,3,8.2,15.6,5,3798128.234,517616.837,34.7
14030212,4,2.1,23.3,3,3790349.71,518472.837,38.92
14030212,2,11.9,23.3,3,3790349.71,518472.837,38.92
14030212,3,9.3,23.3,3,3790349.71,518472.837,38.92
14030213,1,0.5,8.9,3,3792999.633,524210.041,31.81
14030213,2,0.9,8.9,3,3792999.633,524210.041,31.81
14030213,3,7.5,8.9,3,3792999.633,524210.041,31.81
14030214,1,0.4,10.1,3,3792760.304,524232.502,31.86
14030214,2,1.2,10.1,3,3792760.304,524232.502,31.86
14030214,3,8.5,10.1,3,3792760.304,524232.502,31.86
14030215,1,1.4,18.8,9,3792862.912,519519.904,40.21
14030215,2,2.5,18.8,9,3792862.912,519519.904,40.21
14030215,3,1,18.8,9,3792862.912,519519.904,40.21
14030215,2,1,18.8,9,3792862.912,519519.904,40.21
14030215,3,1.1,18.8,9,3792862.912,519519.904,40.21
14030215,2,4,18.8,9,3792862.912,519519.904,40.21
14030215,3,2,18.8,9,3792862.912,519519.904,40.21
14030215,5,4,18.8,9,3792862.912,519519.904,40.21
14030215,3,1.8,18.8,9,3792862.912,519519.904,40.21
14030216,4,1.4,20.1,5,3791782.024,518319.604,41.2
14030216,2,4.1,20.1,5,3791782.024,518319.604,41.2
14030216,3,0.7,20.1,5,3791782.024,518319.604,41.2
14030216,2,10.8,20.1,5,3791782.024,518319.604,41.2
14030216,3,3.1,20.1,5,3791782.024,518319.604,41.2
14030217,1,2,14,5,3791219.017,510336.661,38.54
14030217,6,1.5,14,5,3791219.017,510336.661,38.54
14030217,7,1.9,14,5,3791219.017,510336.661,38.54
14030217,2,2,14,5,3791219.017,510336.661,38.54
14030217,3,6.6,14,5,3791219.017,510336.661,38.54
14030218,1,0.4,10,5,3790958.156,510170.153,37.66
14030218,6,1.5,10,5,3790958.156,510170.153,37.66
14030218,2,0.5,10,5,3790958.156,510170.153,37.66
14030218,7,1,10,5,3790958.156,510170.153,37.66
14030218,3,6.6,10,5,3790958.156,510170.153,37.66
14030219,4,0.5,16,4,3791724.521,515821.547,31.19
14030219,6,1.7,16,4,3791724.521,515821.547,31.19
14030219,7,1.8,16,4,3791724.521,515821.547,31.19
14030219,3,12,16,4,3791724.521,515821.547,31.19
14030221,1,0.6,9.2,3,3794609.127,534061.684,31.43
14030221,2,3.9,9.2,3,3794609.127,534061.684,31.43
14030221,3,4.7,9.2,3,3794609.127,534061.684,31.43
14030222,4,0.5,32.5,5,3797489.416,517606.462,33.58
14030222,6,3.5,32.5,5,3797489.416,517606.462,33.58
14030222,2,2.5,32.5,5,3797489.416,517606.462,33.58
14030222,7,1.4,32.5,5,3797489.416,517606.462,33.58
14030222,3,24.6,32.5,5,3797489.416,517606.462,33.58
14030224,2,3.7,11.7,2,3799978.421,525039.326,34.46
14030224,3,8,11.7,2,3799978.421,525039.326,34.46
14030226,1,1.1,9.5,3,3792824.016,524035.783,32.55
14030226,2,1.3,9.5,3,3792824.016,524035.783,32.55
14030226,3,7.1,9.5,3,3792824.016,524035.783,32.55
14030227,2,3.6,9.8,4,3799884.831,525086.255,34.78
14030227,3,1.5,9.8,4,3799884.831,525086.255,34.78
14030227,2,0.3,9.8,4,3799884.831,525086.255,34.78
14030227,3,4.4,9.8,4,3799884.831,525086.255,34.78
14030229,1,0.5,11.3,3,3792992.2,523738.644,32.19
14030229,2,1.3,11.3,3,3792992.2,523738.644,32.19
14030229,3,9.5,11.3,3,3792992.2,523738.644,32.19
14030230,4,0.5,14.2,3,3792431.908,524222.266,32.18
14030230,2,1.4,14.2,3,3792431.908,524222.266,32.18
14030230,3,12.3,14.2,3,3792431.908,524222.266,32.18
14030231,4,0.5,14.2,3,3792426.715,524215.796,32.06
14030231,2,1.4,14.2,3,3792426.715,524215.796,32.06
14030231,3,12.3,14.2,3,3792426.715,524215.796,32.06
14030232,1,0.6,23.5,2,3791025.539,513885.97,29.91
14030232,3,22.9,23.5,2,3791025.539,513885.97,29.91
14030234,1,0.4,4.7,3,3793938.191,532930.815,29.41
14030234,6,0.5,4.7,3,3793938.191,532930.815,29.41
14030234,3,3.8,4.7,3,3793938.191,532930.815,29.41
14030235,2,2.8,12.3,2,3796188,527965.28,33.7
14030235,3,9.5,12.3,2,3796188,527965.28,33.7
14030236,4,0.8,13.5,3,3797318.705,528843.794,33.76
14030236,2,2.7,13.5,3,3797318.705,528843.794,33.76
14030236,3,10,13.5,3,3797318.705,528843.794,33.76
14030237,4,0.7,12.1,3,3797028.707,528969.218,33.32
14030237,2,2.8,12.1,3,3797028.707,528969.218,33.32
14030237,3,8.6,12.1,3,3797028.707,528969.218,33.32
14030238,4,0.7,12,3,3796656.381,528989.166,33.28
14030238,2,2.9,12,3,3796656.381,528989.166,33.28
14030238,3,8.4,12,3,3796656.381,528989.166,33.28
14030239,4,0.7,10.5,3,3797406.93,528021.08,33.68
14030239,2,3.1,10.5,3,3797406.93,528021.08,33.68
14030239,3,6.7,10.5,3,3797406.93,528021.08,33.68
14030240,1,0.3,5.2,3,3797358.1,528046.61,33.78
14030240,2,3.2,5.2,3,3797358.1,528046.61,33.78
14030240,3,1.7,5.2,3,3797358.1,528046.61,33.78
14030241,1,0.4,5.8,3,3797334.96,528118.05,33.52
14030241,2,3.3,5.8,3,3797334.96,528118.05,33.52
14030241,3,2.1,5.8,3,3797334.96,528118.05,33.52
14030242,1,0.3,6.3,3,3797259.89,528118.05,33.32
